a,b,15 roots, , , , , , , , , , , , , , , , , , , ,16 roots, , , , , , , , , , , , , , , , , , , 
-3.9,-3.6,3.344379434929579, , , , , , , , , , , , , , , , , , , ,3.361326711039282, , , , , , , , , , , , , , , , , , , 
-3.9,-3.5,3.251480322955335, , , , , , , , , , , , , , , , , , , ,3.2679568446132246, , , , , , , , , , , , , , , , , , , 
-3.9,-3.4,3.1585813444239026, , , , , , , , , , , , , , , , , , , ,3.174587112985533, , , , , , , , , , , , , , , , , , , 
-3.9,-3.3,3.0656825662982223, , , , , , , , , , , , , , , , , , , ,3.0812175837993614, , , , , , , , , , , , , , , , , , , 
-3.9,-3.2,2.9727840928354032, , , , , , , , , , , , , , , , , , , ,2.9878483623708973, , , , , , , , , , , , , , , , , , , 
-3.9,-3.1,2.8798860885645463, , , , , , , , , , , , , , , , , , , ,2.8944796149004945, , , , , , , , , , , , , , , , , , , 
-3.9,-3.0,2.786988816884423, , , , , , , , , , , , , , , , , , , ,2.8011116074625018, , , , , , , , , , , , , , , , , , , 
-3.9,-2.9,2.694092705971344, , , , , , , , , , , , , , , , , , , ,2.7077447725823816, , , , , , , , , , , , , , , , , , , 
-3.9,-2.8,2.601198463300837, , , , , , , , , , , , , , , , , , , ,2.614379824921458, , , , , , , , , , , , , , , , , , , 
-3.9,-2.7,2.5083072783740077, , , , , , , , , , , , , , , , , , , ,2.5210179660614838, , , , , , , , , , , , , , , , , , , 
-3.9,-2.6,2.415421188763709, , , , , , , , , , , , , , , , , , , ,2.427661254266186, , , , , , , , , , , , , , , , , , , 
-3.9,-2.5,2.3225437551526524, , , , , , , , , , , , , , , , , , , ,2.334313286367387, , , , , , , , , , , , , , , , , , , 
-3.9,-2.4,2.229681334437966, , , , , , , , , , , , , , , , , , , ,2.240980483773409,0.21880304741054787,0.19153844368752704, , , , , , , , , , , , , , , , , 
-3.9,-2.3,2.1368455383535796, , , , , , , , , , , , , , , , , , , ,2.1476745759735674,0.22517817082554534,0.18026661941069178, , , , , , , , , , , , , , , , , 
-3.9,-2.2,2.044058100236038, , , , , , , , , , , , , , , , , , , ,2.0544175164243876,0.2293370816670851,0.17100648723805115, , , , , , , , , , , , , , , , , 
-3.9,-2.1,1.951360751892799, , , , , , , , , , , , , , , , , , , ,1.961251458615107,0.2325440874389105,0.1625011845107515, , , , , , , , , , , , , , , , , 
-3.9,-2.0,1.8588357437571617, , , , , , , , , , , , , , , , , , , ,1.8682594804109045,0.2351943805173146,0.1543659530902132, , , , , , , , , , , , , , , , , 
-3.9,-1.9,1.7666492499979412, , , , , , , , , , , , , , , , , , , ,1.775609413308926,0.23747083575511727,0.14642975927487456, , , , , , , , , , , , , , , , , 
-3.9,-1.7999999999999998,1.6751434807129635, , , , , , , , , , , , , , , , , , , ,1.6836468218372005,0.2394765820793787,0.13860427806381, , , , , , , , , , , , , , , , , 
-3.9,-1.7000000000000002,1.5850257519709419, , , , , , , , , , , , , , , , , , , ,1.5930857125736928,0.2412751148156875,0.1308407043076676, , , , , , , , , , , , , , , , , 
-3.9,-1.6,1.4977105614841144, , , , , , , , , , , , , , , , , , , ,1.505352998829057,0.24291012166390738,0.12311134203868965, , , , , , , , , , , , , , , , , 
-3.9,-1.5,1.4157299117570767, , , , , , , , , , , , , , , , , , , ,1.4229996470069985,0.24441107970600806,0.11540045375121709, , , , , , , , , , , , , , , , , 
-3.9,-1.4,1.3425959873805478, , , , , , , , , , , , , , , , , , , ,1.3495563220611801,0.2458003586901141,0.10769922237470499, , , , , , , , , , , , , , , , , 
-3.9,-1.2999999999999998,1.2812389663190447, , , , , , , , , , , , , , , , , , , ,1.2879572870281206,0.24709504096209173,0.10000284034177702, , , , , , , , , , , , , , , , , 
-3.9,-1.2000000000000002,1.2321071637011856, , , , , , , , , , , , , , , , , , , ,1.2386394000257668,0.2483086840493269,0.09230877906039323, , , , , , , , , , , , , , , , , 
-3.9,-1.1,1.193360941034281, , , , , , , , , , , , , , , , , , , ,1.1997490548968988,0.24945123132199787,0.08461576711069829, , , , , , , , , , , , , , , , , 
-3.9,-1.0,1.1624771394029216, , , , , , , , , , , , , , , , , , , ,1.1687533893715474,0.25053145100426805,0.0769231987965979, , , , , , , , , , , , , , , , , 
-3.9,-0.8999999999999999,1.1372824624170994, , , , , , , , , , , , , , , , , , , ,1.1434730191163456,0.251556372910997,0.06923080365053645, , , , , , , , , , , , , , , , , 
-3.9,-0.7999999999999998,1.1161780948775457, , , , , , , , , , , , , , , , , , , ,1.122305180556447,0.25253153454413463,0.06153846996304014, , , , , , , , , , , , , , , , , 
-3.9,-0.7000000000000002,1.0980432539930938, , , , , , , , , , , , , , , , , , , ,1.1041264975320446,0.2534628659720896,0.053846155535261515, , , , , , , , , , , , , , , , , 
-3.9,-0.6000000000000001,1.0820943505016518,0.4523468658188036,0.3602297021477979, , , , , , , , , , , , , , , , , ,1.088151741017102,0.2543535010610671,0.04615384641918076, , , , , , , , , , , , , , , , , 
-3.9,-0.5,1.0677745863667738,0.4677966555777605,0.3408513320140367, , , , , , , , , , , , , , , , , ,1.0738231792126407,0.25520782231036754,0.03846153849127905, , , , , , , , , , , , , , , , , 
-3.9,-0.3999999999999999,1.0546788407748298,0.47832192700970394,0.3287323762009517, , , , , , , , , , , , , , , , , ,1.0607352894627728,0.2560287863762289,0.030769230771286703, , , , , , , , , , , , , , , , , 
-3.9,-0.2999999999999998,1.0425044846660931,0.48650362429386007,0.32011094593559725, , , , , , , , , , , , , , , , , ,1.0485854439649536,0.2568187721843514,0.02307692307698181, , , , , , , , , , , , , , , , , 
-3.9,-0.20000000000000018,1.0310192204589277,0.49326312924236165,0.3135259567199124, , , , , , , , , , , , , , , , , ,1.0371416537985905,0.25758193200550905,0.01538461538460497, , , , , , , , , , , , , , , , , 
-3.9,-0.10000000000000009,1.0200397552950222,0.4990619098145412,0.3082417271690098, , , , , , , , , , , , , , , , , ,1.0262211738379752,0.2583161978645508,0.007692307692309669, , , , , , , , , , , , , , , , , 
-3.9,0.0,1.0094173484808575,0.5041629199667318,0.3038536479559806, , , , , , , , , , , , , , , , , ,1.0156760063143917,0.2590262711680487,0.0, , , , , , , , , , , , , , , , , 
-3.9,0.09999999999999964,0.9990277550619815,0.5087313199207855,0.30012085040210396, , , , , , , , , , , , , , , , , ,1.0053828231426043,0.2597136990644143,-0.0076923076923096564, , , , , , , , , , , , , , , , , 
